id,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1,city,state_id,state_name,population,density
7120,M,1,33437,7,1,67,16,12,0,0,0,0,Boynton Beach,FL,Florida,38178,1370.9
7121,M,0,33441,7,2,254,12,11,0,0,0,0,Deerfield Beach,FL,Florida,29576,2382.1
7122,M,0,33441,7,2,33.5,16,26,1,0,0,0,Deerfield Beach,FL,Florida,29576,2382.1
7123,F,1,33442,7,2,73.5,16,10,0,0,0,0,Deerfield Beach,FL,Florida,32076,1807.2
7124,F,1,33442,7,2,56.5,25,34,0,0,1,0,Deerfield Beach,FL,Florida,32076,1807.2
7125,M,0,33445,7,2,76.5,9,18,0,0,0,0,Delray Beach,FL,Florida,31283,1494.5
7126,M,0,33445,7,1,19.5,1,34,0,0,1,0,Delray Beach,FL,Florida,31283,1494.5
7127,M,0,33445,7,3,64.5,30,23,1,0,0,0,Delray Beach,FL,Florida,31283,1494.5
7128,M,0,33445,7,1,22,18,9,0,0,0,0,Delray Beach,FL,Florida,31283,1494.5
7129,M,0,33455,7,1,17.5,29,14,0,0,0,0,Hobe Sound,FL,Florida,20936,142.9
7130,M,0,33455,7,2,146.5,18,1,0,0,0,0,Hobe Sound,FL,Florida,20936,142.9
7131,M,0,33458,7,1,104.5,12,9,0,0,0,0,Jupiter,FL,Florida,56799,1077.3
7132,M,0,33458,7,1,77,33,36,0,0,1,0,Jupiter,FL,Florida,56799,1077.3
7133,F,0,33460,7,4,156.5,25,32,0,0,1,0,Lake Worth Beach,FL,Florida,36578,2984.8
7134,F,0,33460,7,2,151.5,9,2,0,0,0,0,Lake Worth Beach,FL,Florida,36578,2984.8
7135,F,0,33461,7,1,49.5,33,26,1,0,0,0,Lake Worth,FL,Florida,48575,2637.2
7136,F,0,33461,7,3,213.5,1,23,0,0,1,0,Lake Worth,FL,Florida,48575,2637.2
7137,M,1,33462,7,1,26,35,11,0,0,0,0,Lake Worth,FL,Florida,32232,1454.4
7138,M,1,33462,7,3,84,28,11,0,0,0,0,Lake Worth,FL,Florida,32232,1454.4
7139,M,1,33463,7,2,49,8,5,0,0,0,0,Lake Worth,FL,Florida,65766,2355.8
7140,M,1,33463,7,3,183.5,15,23,0,0,1,0,Lake Worth,FL,Florida,65766,2355.8
7141,M,1,33467,7,4,111,15,22,1,0,0,0,Lake Worth,FL,Florida,55101,1136.8
7142,M,1,33467,7,1,69.5,14,11,0,0,0,0,Lake Worth,FL,Florida,55101,1136.8
7143,M,0,33469,7,3,82,20,6,0,0,0,0,Jupiter,FL,Florida,14639,522.6
7144,M,0,33469,7,1,70,5,13,0,0,0,0,Jupiter,FL,Florida,14639,522.6
7145,M,0,33470,7,1,31,17,4,0,0,0,0,Loxahatchee,FL,Florida,31165,58.7
7146,M,0,33470,7,1,38.5,30,27,0,0,1,0,Loxahatchee,FL,Florida,31165,58.7
7147,M,0,33477,7,5,378,1,3,0,0,0,0,Jupiter,FL,Florida,11524,718
7148,M,0,33477,7,2,172.5,15,6,0,0,0,0,Jupiter,FL,Florida,11524,718
7149,M,0,33478,7,1,53.5,4,9,0,0,0,0,Jupiter,FL,Florida,14845,88.8
7150,M,0,33478,7,1,24.5,12,3,0,0,0,0,Jupiter,FL,Florida,14845,88.8
7151,M,1,33480,7,3,118.5,27,35,1,0,0,0,Palm Beach,FL,Florida,10853,1068.1
7152,M,1,33480,7,3,201,28,1,0,0,0,0,Palm Beach,FL,Florida,10853,1068.1
7153,U,1,33483,7,2,34,10,23,0,0,1,0,Delray Beach,FL,Florida,12639,1279.3
7154,U,1,33483,7,2,121.5,13,32,0,1,1,0,Delray Beach,FL,Florida,12639,1279.3
7155,F,0,33484,7,2,86.5,19,1,0,0,0,0,Delray Beach,FL,Florida,26262,1683.7
7156,F,0,33484,7,1,14.5,20,12,0,0,0,0,Delray Beach,FL,Florida,26262,1683.7
7157,M,0,33486,7,1,100,7,7,0,0,0,0,Boca Raton,FL,Florida,22991,1658.9
7158,M,0,33486,7,1,184.5,14,24,0,0,1,0,Boca Raton,FL,Florida,22991,1658.9
7159,M,0,33486,7,4,266.5,24,9,0,0,0,0,Boca Raton,FL,Florida,22991,1658.9
7160,M,0,33486,7,2,86.5,27,12,0,0,0,0,Boca Raton,FL,Florida,22991,1658.9
7161,F,0,33487,7,1,24.5,13,19,0,0,0,0,Boca Raton,FL,Florida,21504,1238.2
7162,F,0,33487,7,1,129.5,17,27,0,0,1,0,Boca Raton,FL,Florida,21504,1238.2
7163,M,0,33496,7,3,68.5,26,4,0,0,0,0,Boca Raton,FL,Florida,23549,861.8
7164,M,0,33496,7,3,166,33,9,0,0,0,0,Boca Raton,FL,Florida,23549,861.8
7165,U,1,33496,7,2,74,30,1,0,0,0,0,Boca Raton,FL,Florida,23549,861.8
7166,U,1,33496,7,3,198.5,1,26,1,0,0,0,Boca Raton,FL,Florida,23549,861.8
7167,U,1,33509,7,3,168.5,29,16,0,0,0,0,International,International,International,International,International
7168,U,1,33509,7,1,19.5,13,32,1,0,0,0,International,International,International,International,International
7169,U,0,33511,7,1,27,25,8,0,0,0,0,Brandon,FL,Florida,58987,1419.4
7170,U,0,33511,7,4,573,5,10,0,0,0,0,Brandon,FL,Florida,58987,1419.4
7171,M,0,33511,7,2,109,26,33,1,0,0,0,Brandon,FL,Florida,58987,1419.4
7172,M,0,33511,7,1,49.5,1,27,1,0,0,0,Brandon,FL,Florida,58987,1419.4
7173,U,1,33525,8,1,28.5,33,21,0,0,1,0,Dade City,FL,Florida,19186,77.1
7174,U,1,33525,8,4,100,12,21,1,0,0,0,Dade City,FL,Florida,19186,77.1
7175,M,0,33540,8,1,99.5,34,23,0,0,1,0,Zephyrhills,FL,Florida,10282,110.1
7176,M,0,33540,8,4,118.5,36,17,1,0,0,0,Zephyrhills,FL,Florida,10282,110.1
7177,M,0,33549,8,1,44.5,10,28,1,0,0,0,Lutz,FL,Florida,18016,570.4
7178,M,0,33549,8,2,47.5,1,10,0,0,0,0,Lutz,FL,Florida,18016,570.4
7179,U,1,33549,8,3,115,26,13,0,0,0,0,Lutz,FL,Florida,18016,570.4
7180,U,1,33549,8,1,44.5,15,15,0,0,0,0,Lutz,FL,Florida,18016,570.4
7181,M,0,33556,8,3,198,26,11,0,0,0,0,Odessa,FL,Florida,30386,194.5
7182,M,0,33556,8,1,49.5,32,26,1,0,0,0,Odessa,FL,Florida,30386,194.5
7183,F,0,33566,8,1,79.5,18,28,1,0,0,0,Plant City,FL,Florida,22842,372.5
7184,F,0,33566,8,1,24.5,24,18,0,0,1,0,Plant City,FL,Florida,22842,372.5
7185,F,0,33569,8,1,39.5,14,27,0,0,1,0,Riverview,FL,Florida,26189,726.1
7186,F,0,33569,8,3,110,25,14,0,0,0,0,Riverview,FL,Florida,26189,726.1
7187,U,0,33573,8,1,49.5,5,24,0,0,1,0,Sun City Center,FL,Florida,28491,654.7
7188,U,0,33573,8,2,36.5,22,23,1,0,0,0,Sun City Center,FL,Florida,28491,654.7
7189,U,1,33584,8,4,513,25,16,0,1,0,0,Seffner,FL,Florida,27863,560.6
7190,U,1,33584,8,5,148.5,1,4,0,0,0,0,Seffner,FL,Florida,27863,560.6
7191,M,0,33594,8,1,14.5,19,17,1,0,0,0,Valrico,FL,Florida,35824,1351.9
7192,M,0,33594,8,5,160,16,18,1,0,0,0,Valrico,FL,Florida,35824,1351.9
7193,U,0,33594,8,4,249.5,32,16,0,0,0,0,Valrico,FL,Florida,35824,1351.9
7194,U,0,33594,8,2,161.5,15,3,0,1,0,0,Valrico,FL,Florida,35824,1351.9
7195,M,1,33602,8,1,29.5,24,14,0,0,0,0,Tampa,FL,Florida,17631,2626.6
7196,M,1,33602,8,3,138.5,15,4,0,0,0,0,Tampa,FL,Florida,17631,2626.6
7197,F,0,33604,8,2,54,13,9,0,0,0,0,Tampa,FL,Florida,40328,2085.2
7198,F,0,33604,8,1,49.5,18,29,1,0,0,0,Tampa,FL,Florida,40328,2085.2
7199,U,0,33606,8,1,30,20,17,0,0,1,0,Tampa,FL,Florida,22546,2656.9
7200,U,0,33606,8,1,17.5,17,21,0,0,1,0,Tampa,FL,Florida,22546,2656.9
7201,M,1,33607,8,1,37,10,18,0,0,0,0,Tampa,FL,Florida,24257,1009.5
7202,M,1,33607,8,2,188,4,2,0,0,0,0,Tampa,FL,Florida,24257,1009.5
7203,F,1,33609,8,1,18,4,9,0,0,0,0,Tampa,FL,Florida,18411,1778.5
7204,F,1,33609,8,2,89,3,9,0,0,0,0,Tampa,FL,Florida,18411,1778.5
7205,M,0,33610,8,2,79,2,18,1,0,0,0,Tampa,FL,Florida,45622,978.6
7206,M,0,33610,8,4,404.5,9,21,0,0,1,0,Tampa,FL,Florida,45622,978.6
7207,M,0,33611,8,1,49.5,13,32,0,0,1,0,Tampa,FL,Florida,34877,2143.2
7208,M,0,33611,8,5,236.5,15,7,0,0,0,0,Tampa,FL,Florida,34877,2143.2
7209,M,0,33612,8,3,138.5,11,10,0,0,0,0,Tampa,FL,Florida,50697,1968.4
7210,M,0,33612,8,2,39,14,7,0,0,0,0,Tampa,FL,Florida,50697,1968.4
7211,M,0,33613,8,5,140,34,33,0,0,1,0,Tampa,FL,Florida,37354,1936.1
7212,M,0,33613,8,1,14.5,14,21,1,0,0,0,Tampa,FL,Florida,37354,1936.1
7213,F,1,33614,8,1,39.5,33,17,0,0,0,0,Tampa,FL,Florida,46844,1857
7214,F,1,33614,8,1,74.5,31,11,0,0,0,0,Tampa,FL,Florida,46844,1857
7215,M,0,33615,8,3,48.5,12,26,0,0,1,0,Tampa,FL,Florida,48849,2202.8
7216,M,0,33615,8,1,29.5,1,30,1,0,0,0,Tampa,FL,Florida,48849,2202.8
7217,M,0,33616,8,5,92.5,29,35,1,0,0,0,Tampa,FL,Florida,14918,1466.6
7218,M,0,33616,8,1,154.5,24,1,0,0,0,0,Tampa,FL,Florida,14918,1466.6
7219,M,0,33617,8,3,186,4,17,0,0,0,0,Tampa,FL,Florida,48987,2140.5
7220,M,0,33617,8,1,26.5,4,7,0,0,0,0,Tampa,FL,Florida,48987,2140.5
7221,M,0,33618,8,3,66.5,18,21,1,0,0,0,Tampa,FL,Florida,28416,1300
7222,M,0,33618,8,4,87,9,7,0,0,0,0,Tampa,FL,Florida,28416,1300
7223,M,0,33618,8,3,647,3,8,0,0,0,0,Tampa,FL,Florida,28416,1300
7224,M,0,33618,8,1,60.5,8,10,0,0,0,0,Tampa,FL,Florida,28416,1300
7225,U,0,33623,8,1,24.5,26,4,0,0,0,0,International,International,International,International,International
7226,U,0,33623,8,2,24,4,6,0,0,0,0,International,International,International,International,International
7227,F,1,33624,8,2,106.5,27,3,0,0,0,0,Tampa,FL,Florida,41661,1770
7228,F,1,33624,8,1,9.5,10,24,1,0,0,0,Tampa,FL,Florida,41661,1770
7229,M,0,33624,8,3,61,3,20,0,0,1,0,Tampa,FL,Florida,41661,1770
7230,M,0,33624,8,1,29.5,36,4,0,0,0,0,Tampa,FL,Florida,41661,1770
7231,M,0,33625,8,1,62,18,2,0,0,0,0,Tampa,FL,Florida,28818,1230.6
7232,M,0,33625,8,1,19.5,27,12,0,0,0,0,Tampa,FL,Florida,28818,1230.6
7233,F,0,33629,8,5,324,1,25,0,0,1,0,Tampa,FL,Florida,26625,2137
7234,F,0,33629,8,1,29.5,1,5,0,0,0,0,Tampa,FL,Florida,26625,2137
7235,U,0,33634,8,1,49.5,34,18,1,0,0,0,Tampa,FL,Florida,22927,1049
7236,U,0,33634,8,3,66,29,24,0,0,1,0,Tampa,FL,Florida,22927,1049
7237,M,0,33635,8,1,49.5,30,3,0,0,0,0,Tampa,FL,Florida,19917,1206.4
7238,M,0,33635,8,1,29.5,15,22,1,0,0,0,Tampa,FL,Florida,19917,1206.4
7239,M,0,33647,8,2,59,2,19,1,0,0,0,Tampa,FL,Florida,72323,862.2
7240,M,0,33647,8,1,70.5,15,14,0,0,0,0,Tampa,FL,Florida,72323,862.2
7241,M,0,33674,8,4,267.5,9,22,0,0,1,1,International,International,International,International,International
7242,M,0,33674,8,2,48.5,13,22,0,0,1,0,International,International,International,International,International
7243,M,0,33688,8,4,71,19,14,0,0,0,0,International,International,International,International,International
7244,M,0,33688,8,4,269.5,19,21,0,0,1,0,International,International,International,International,International
7245,F,0,33702,8,1,29.5,23,32,0,0,1,0,Saint Petersburg,FL,Florida,31119,1158.1
7246,F,0,33702,8,3,108.5,7,14,0,0,0,0,Saint Petersburg,FL,Florida,31119,1158.1
7247,M,0,33702,8,1,77,29,28,0,0,1,0,Saint Petersburg,FL,Florida,31119,1158.1
7248,M,0,33702,8,1,61.5,14,25,1,0,0,0,Saint Petersburg,FL,Florida,31119,1158.1
7249,M,0,33703,8,1,233.5,23,36,1,0,0,0,Saint Petersburg,FL,Florida,25900,1993.3
7250,M,0,33703,8,3,61.5,5,15,0,0,0,0,Saint Petersburg,FL,Florida,25900,1993.3
7251,M,0,33705,8,2,17,23,5,0,0,0,0,Saint Petersburg,FL,Florida,27426,1897
7252,M,0,33705,8,1,34,27,8,0,0,0,0,Saint Petersburg,FL,Florida,27426,1897
7253,F,0,33706,8,1,88.5,32,10,0,0,0,0,Saint Petersburg,FL,Florida,15433,1629.5
7254,F,0,33706,8,2,76.5,20,2,0,0,0,0,Saint Petersburg,FL,Florida,15433,1629.5
7255,M,0,33707,8,1,38.5,1,9,0,0,0,0,Saint Petersburg,FL,Florida,25059,1832.1
7256,M,0,33707,8,1,17.5,27,10,0,0,0,0,Saint Petersburg,FL,Florida,25059,1832.1
7257,M,0,33709,8,2,89,3,6,0,1,0,0,Saint Petersburg,FL,Florida,24120,1818.9
7258,M,0,33709,8,1,17.5,4,19,1,0,0,0,Saint Petersburg,FL,Florida,24120,1818.9
7259,U,1,33710,8,1,52,7,17,1,0,0,0,Saint Petersburg,FL,Florida,34102,1651.5
7260,U,1,33710,8,1,49,6,23,1,0,0,0,Saint Petersburg,FL,Florida,34102,1651.5
7261,U,1,33711,8,1,84.5,3,28,1,0,0,0,Saint Petersburg,FL,Florida,17984,1476.3
7262,U,1,33711,8,1,74.5,1,11,0,0,0,0,Saint Petersburg,FL,Florida,17984,1476.3
7263,F,0,33713,8,1,51,24,33,0,0,1,0,Saint Petersburg,FL,Florida,32713,1932.5
7264,F,0,33713,8,5,126.5,19,24,1,0,0,0,Saint Petersburg,FL,Florida,32713,1932.5
7265,M,0,33715,8,2,97.5,12,7,0,0,0,0,Saint Petersburg,FL,Florida,7876,800.6
7266,M,0,33715,8,1,23.5,16,19,0,0,1,0,Saint Petersburg,FL,Florida,7876,800.6
7267,U,1,33733,8,3,170.5,26,24,0,0,1,0,International,International,International,International,International
7268,U,1,33733,8,1,19.5,19,26,1,0,0,0,International,International,International,International,International
7269,M,1,33801,8,2,59,13,6,0,0,0,0,Lakeland,FL,Florida,33861,690.7
7270,M,1,33801,8,1,44.5,8,6,0,0,0,0,Lakeland,FL,Florida,33861,690.7
7271,U,0,33803,8,3,124.5,14,13,0,0,0,0,Lakeland,FL,Florida,30230,703.5
7272,U,0,33803,8,1,19.5,34,7,0,0,0,0,Lakeland,FL,Florida,30230,703.5
7273,M,0,33809,8,1,24.5,2,17,0,0,1,0,Lakeland,FL,Florida,30897,181.1
7274,M,0,33809,8,1,39.5,3,30,1,0,0,0,Lakeland,FL,Florida,30897,181.1
7275,F,0,33811,8,1,159.5,12,24,0,0,1,0,Lakeland,FL,Florida,25886,371
7276,F,0,33811,8,2,169,15,18,0,0,1,0,Lakeland,FL,Florida,25886,371
7277,M,1,33813,8,3,77,24,2,0,0,0,0,Lakeland,FL,Florida,37582,691.1
7278,M,1,33813,8,2,80.5,27,22,1,0,0,0,Lakeland,FL,Florida,37582,691.1
7279,U,1,33821,8,1,17,19,13,0,0,0,0,International,International,International,International,International
7280,U,1,33821,8,1,19.5,2,26,0,0,1,0,International,International,International,International,International
7281,M,0,33830,8,4,235,15,27,0,1,1,0,Bartow,FL,Florida,30396,97.4
7282,M,0,33830,8,1,89.5,4,3,0,0,0,0,Bartow,FL,Florida,30396,97.4
7283,F,0,33844,8,1,134.5,30,12,0,0,0,0,Haines City,FL,Florida,45765,181.8
7284,F,0,33844,8,1,134.5,8,34,0,0,1,0,Haines City,FL,Florida,45765,181.8
7285,F,0,33853,8,1,11.5,8,4,0,0,0,0,Lake Wales,FL,Florida,12241,545.7
7286,F,0,33853,8,1,29.5,21,8,0,0,0,0,Lake Wales,FL,Florida,12241,545.7
7287,M,0,33870,8,1,26.5,27,11,0,0,0,0,Sebring,FL,Florida,25314,102.6
7288,M,0,33870,8,2,209,26,27,0,0,1,0,Sebring,FL,Florida,25314,102.6
7289,U,0,33873,8,1,13,16,10,0,0,0,0,Wauchula,FL,Florida,13678,42.4
7290,U,0,33873,8,2,33,17,23,0,0,1,0,Wauchula,FL,Florida,13678,42.4
7291,F,0,33881,8,1,74.5,36,7,0,0,0,0,Winter Haven,FL,Florida,38946,686.3
7292,F,0,33881,8,2,59,20,14,0,0,0,0,Winter Haven,FL,Florida,38946,686.3
7293,M,0,33890,8,1,94.5,30,13,0,0,0,0,Zolfo Springs,FL,Florida,4821,7.3
7294,M,0,33890,8,1,79.5,28,14,0,0,0,0,Zolfo Springs,FL,Florida,4821,7.3
7295,M,0,33902,8,1,49.5,11,7,0,0,0,0,International,International,International,International,International
7296,M,0,33902,8,2,61,1,17,0,0,1,0,International,International,International,International,International
7297,U,1,33904,8,2,14,24,3,0,0,0,0,Cape Coral,FL,Florida,32345,1283.3
7298,U,1,33904,8,2,48.5,6,5,0,0,0,0,Cape Coral,FL,Florida,32345,1283.3
7299,M,0,33905,8,5,242.5,4,1,0,0,0,0,Fort Myers,FL,Florida,39247,377.3
7300,M,0,33905,8,3,84.5,14,33,0,1,1,0,Fort Myers,FL,Florida,39247,377.3
7301,F,1,33907,8,5,202.5,30,2,0,0,0,0,Fort Myers,FL,Florida,25828,1358.2
7302,F,1,33907,8,1,44.5,19,9,0,0,0,0,Fort Myers,FL,Florida,25828,1358.2
7303,F,1,33908,8,2,40,4,19,1,0,0,0,Fort Myers,FL,Florida,38844,438.2
7304,F,1,33908,8,1,356.5,19,18,1,0,0,0,Fort Myers,FL,Florida,38844,438.2
7305,M,0,33912,8,2,59,13,14,0,0,0,0,Fort Myers,FL,Florida,19370,352.5
7306,M,0,33912,8,1,174.5,1,19,0,0,1,0,Fort Myers,FL,Florida,19370,352.5
7307,M,0,33912,8,1,13,29,15,0,0,0,0,Fort Myers,FL,Florida,19370,352.5
7308,M,0,33912,8,3,171,20,33,0,0,1,0,Fort Myers,FL,Florida,19370,352.5
7309,F,0,33914,8,1,64.5,3,18,0,0,0,0,Cape Coral,FL,Florida,43289,745.6
7310,F,0,33914,8,4,148.5,24,6,0,0,0,0,Cape Coral,FL,Florida,43289,745.6
7311,M,0,33919,8,4,115,17,21,1,0,0,0,Fort Myers,FL,Florida,28483,1257.1
7312,M,0,33919,8,1,59.5,2,21,1,0,0,0,Fort Myers,FL,Florida,28483,1257.1
7313,U,1,33919,8,2,58.5,6,21,1,0,0,0,Fort Myers,FL,Florida,28483,1257.1
7314,U,1,33919,8,1,9.5,19,19,0,0,0,0,Fort Myers,FL,Florida,28483,1257.1
7315,F,0,33923,8,1,144.5,6,2,0,0,0,0,International,International,International,International,International
7316,F,0,33923,8,2,64,12,3,0,0,0,0,International,International,International,International,International
7317,U,1,33924,8,2,79,3,2,0,0,0,0,Captiva,FL,Florida,161,22.4
7318,U,1,33924,8,2,33.5,8,14,0,0,0,0,Captiva,FL,Florida,161,22.4
7319,U,1,33935,8,2,289.5,10,22,0,0,1,0,Labelle,FL,Florida,22521,23.9
7320,U,1,33935,8,5,95.5,24,17,0,0,1,0,Labelle,FL,Florida,22521,23.9
7321,U,1,33937,8,5,333.5,6,32,1,0,0,0,International,International,International,International,International
7322,U,1,33937,8,1,74.5,8,3,0,0,0,0,International,International,International,International,International
7323,U,0,33940,8,4,79,18,11,0,0,0,0,International,International,International,International,International
7324,U,0,33940,8,1,44.5,16,21,0,0,1,0,International,International,International,International,International
7325,M,1,33940,8,1,24.5,9,28,0,0,1,0,International,International,International,International,International
7326,M,1,33940,8,3,237.5,16,5,0,0,0,0,International,International,International,International,International
7327,M,0,33941,8,3,119.5,11,5,0,0,0,0,International,International,International,International,International
7328,M,0,33941,8,2,109,4,7,0,0,0,0,International,International,International,International,International
7329,M,0,33942,8,2,99,6,7,0,0,0,0,International,International,International,International,International
7330,M,0,33942,8,1,116,18,7,0,0,0,0,International,International,International,International,International
7331,U,1,33942,8,2,79,13,20,0,0,1,0,International,International,International,International,International
7332,U,1,33942,8,1,49.5,17,9,0,0,0,0,International,International,International,International,International
7333,U,1,33950,8,1,29.5,13,10,0,0,0,0,Punta Gorda,FL,Florida,24702,534.4
7334,U,1,33950,8,1,14.5,21,9,0,0,0,0,Punta Gorda,FL,Florida,24702,534.4
7335,U,1,33951,8,1,39.5,1,20,0,0,1,0,International,International,International,International,International
7336,U,1,33951,8,1,49.5,27,11,0,0,0,0,International,International,International,International,International
7337,F,0,33953,8,5,138.5,5,14,0,0,0,0,Port Charlotte,FL,Florida,7347,175.7
7338,F,0,33953,8,1,19.5,22,1,0,0,0,0,Port Charlotte,FL,Florida,7347,175.7
7339,M,0,33957,8,2,92.5,21,36,0,0,1,0,Sanibel,FL,Florida,6420,152.8
7340,M,0,33957,8,2,74,15,6,0,0,0,0,Sanibel,FL,Florida,6420,152.8
7341,F,0,33962,8,2,159,24,10,0,0,0,0,International,International,International,International,International
7342,F,0,33962,8,1,52,34,17,0,0,0,0,International,International,International,International,International
7343,U,1,33963,8,4,241,9,29,0,0,1,0,International,International,International,International,International
7344,U,1,33963,8,2,69,13,21,0,0,1,0,International,International,International,International,International
7345,M,1,33964,8,1,24.5,12,8,0,0,0,0,International,International,International,International,International
7346,M,1,33964,8,2,68,23,23,0,0,1,0,International,International,International,International,International
7347,M,0,33983,8,1,17.5,16,15,0,0,0,0,Punta Gorda,FL,Florida,16637,604.1
7348,M,0,33983,8,1,54.5,20,16,0,0,0,0,Punta Gorda,FL,Florida,16637,604.1
7349,M,0,33991,8,1,59.5,24,21,1,0,0,0,Cape Coral,FL,Florida,24993,753.1
7350,M,0,33991,8,2,39,21,28,0,0,1,0,Cape Coral,FL,Florida,24993,753.1
7351,F,1,33999,8,3,77.5,18,23,1,0,0,0,International,International,International,International,International
7352,F,1,33999,8,1,94.5,13,6,0,0,0,0,International,International,International,International,International
7353,F,0,34003,8,1,19.5,1,13,0,0,0,0,International,International,International,International,International
7354,F,0,34003,8,2,79,22,5,0,0,0,0,International,International,International,International,International
7355,U,0,34037,8,3,46.5,29,31,1,0,0,0,International,International,International,International,International
7356,U,0,34037,8,1,17,19,4,0,0,0,0,International,International,International,International,International
7357,M,0,34202,8,3,42.5,30,1,0,0,0,0,Bradenton,FL,Florida,26762,447.3
7358,M,0,34202,8,5,149,1,3,0,0,0,0,Bradenton,FL,Florida,26762,447.3
7359,M,0,34205,8,1,35.5,17,35,0,0,1,0,Bradenton,FL,Florida,30966,1851.6
7360,M,0,34205,8,1,19.5,19,15,0,0,0,0,Bradenton,FL,Florida,30966,1851.6
7361,M,0,34207,8,3,98.5,24,24,0,0,1,0,Bradenton,FL,Florida,34437,2155.8
7362,M,0,34207,8,1,6,6,12,0,0,0,0,Bradenton,FL,Florida,34437,2155.8
7363,U,1,34209,8,3,100,12,6,0,0,0,0,Bradenton,FL,Florida,34089,1042.7
7364,U,1,34209,8,2,141.5,26,5,0,0,0,0,Bradenton,FL,Florida,34089,1042.7
7365,M,0,34209,8,3,83.5,10,25,0,0,1,0,Bradenton,FL,Florida,34089,1042.7
7366,M,0,34209,8,1,158.5,32,11,0,0,0,0,Bradenton,FL,Florida,34089,1042.7
7367,M,0,34218,8,2,157,4,18,0,0,1,0,International,International,International,International,International
7368,M,0,34218,8,3,166.5,1,18,1,0,0,0,International,International,International,International,International
7369,M,0,34223,8,2,39,15,1,0,0,0,0,Englewood,FL,Florida,19116,176.3
7370,M,0,34223,8,1,59.5,25,22,0,0,1,0,Englewood,FL,Florida,19116,176.3
7371,M,0,34228,8,1,17,18,10,0,0,0,0,Longboat Key,FL,Florida,7479,708.1
7372,M,0,34228,8,3,120.5,22,18,1,0,0,0,Longboat Key,FL,Florida,7479,708.1
7373,M,0,34230,8,2,41.5,13,11,0,0,0,0,International,International,International,International,International
7374,M,0,34230,8,1,19.5,26,8,0,0,0,0,International,International,International,International,International
7375,M,0,34231,8,2,134,2,15,0,0,1,0,Sarasota,FL,Florida,32413,1324.6
7376,M,0,34231,8,1,17.5,17,19,0,0,1,0,Sarasota,FL,Florida,32413,1324.6
7377,M,1,34232,8,2,84,30,10,0,0,0,0,Sarasota,FL,Florida,34324,1201.2
7378,M,1,34232,8,4,111.5,26,21,1,0,0,0,Sarasota,FL,Florida,34324,1201.2
7379,M,0,34233,8,1,14.5,32,7,0,0,0,0,Sarasota,FL,Florida,19179,1209.9
7380,M,0,34233,8,2,334.5,31,19,0,0,0,0,Sarasota,FL,Florida,19179,1209.9
7381,M,0,34234,8,2,50,29,25,0,0,1,0,Sarasota,FL,Florida,21621,1277.5
7382,M,0,34234,8,3,92.5,6,19,0,0,1,0,Sarasota,FL,Florida,21621,1277.5
7383,M,1,34236,8,1,74.5,28,34,1,0,0,0,Sarasota,FL,Florida,13347,1449.4
7384,M,1,34236,8,2,78.5,14,30,1,0,0,0,Sarasota,FL,Florida,13347,1449.4
7385,M,0,34237,8,1,9.5,12,14,0,0,0,0,Sarasota,FL,Florida,17877,1752.5
7386,M,0,34237,8,1,17,10,1,0,0,0,0,Sarasota,FL,Florida,17877,1752.5
7387,M,0,34238,8,1,49.5,18,31,1,0,0,0,Sarasota,FL,Florida,22426,655.9
7388,M,0,34238,8,2,238,26,7,0,0,0,0,Sarasota,FL,Florida,22426,655.9
7389,U,0,34240,8,2,32.5,5,15,0,0,0,0,Sarasota,FL,Florida,14400,83.6
7390,U,0,34240,8,2,191.5,10,9,0,0,0,0,Sarasota,FL,Florida,14400,83.6
7391,M,0,34242,8,4,40.5,11,4,0,0,0,0,Sarasota,FL,Florida,7602,820.9
7392,M,0,34242,8,2,74,19,15,0,0,0,0,Sarasota,FL,Florida,7602,820.9
7393,M,0,34243,8,1,24.5,20,22,0,0,1,0,Sarasota,FL,Florida,31656,680.1
7394,M,0,34243,8,3,146.5,28,4,0,0,0,0,Sarasota,FL,Florida,31656,680.1
7395,F,0,34243,8,2,129.5,9,15,0,0,0,0,Sarasota,FL,Florida,31656,680.1
7396,F,0,34243,8,3,96.5,13,21,1,0,0,0,Sarasota,FL,Florida,31656,680.1
7397,U,0,34276,8,2,29,18,33,0,0,1,0,International,International,International,International,International
7398,U,0,34276,8,2,123,8,1,0,0,0,0,International,International,International,International,International
7399,B,0,34287,8,4,122,28,19,0,0,1,0,North Port,FL,Florida,26721,591.9
7400,B,0,34287,8,1,14.5,25,2,0,0,0,0,North Port,FL,Florida,26721,591.9
7401,M,0,34292,8,2,128,12,14,0,0,0,0,Venice,FL,Florida,16426,195.2
7402,M,0,34292,8,1,9.5,34,21,0,0,1,0,Venice,FL,Florida,16426,195.2
7403,U,1,34293,8,2,84,13,33,0,1,1,0,Venice,FL,Florida,46782,554.1
7404,U,1,34293,8,1,124.5,17,28,1,0,0,0,Venice,FL,Florida,46782,554.1
7405,M,0,34431,8,1,199.5,30,27,0,0,1,0,Dunnellon,FL,Florida,8448,31.3
7406,M,0,34431,8,1,49.5,24,4,0,0,0,0,Dunnellon,FL,Florida,8448,31.3
7407,M,0,34446,8,1,9.5,21,21,1,0,0,0,Homosassa,FL,Florida,18668,241.5
